api,bottom,fluid_bbl,fluid_bbl_per_ft,fluid_gal,fluid_gal_per_ft,ft_per_stage,lateral_length,max_treat_press,max_treat_rate,propp_lbs,propp_lbs_per_ft,stages,top,interval,cum_oil_365,file_no,TD,Section,Latitude,Longitude,CTB,Well_Status_Date_year,Well_Status_Date_month,Well_Status_Date_day,treatment_date_year,treatment_date_month,treatment_date_day,Spud_Date_year,Spud_Date_month,Spud_Date_day,Well_Status_encod,Wellbore_encod,Range_encod,Township_encod,Current_Operator_encod,Original_Operator_encod,Lease_Name_encod,Lease_Number_encod,County_Name_encod,QQ_encod,Field_Name_encod,Produced_Pools_BAKKEN,Produced_Pools_BAKKEN/THREE FORKS,Produced_Pools_BIRDBEAR,Produced_Pools_DUPEROW,"Produced_Pools_DUPEROW,MADISON",Produced_Pools_LODGEPOLE,Produced_Pools_MADISON,"Produced_Pools_MADISON,TYLER",Produced_Pools_ORDOVICIAN,Produced_Pools_RED RIVER,Produced_Pools_SANISH,Produced_Pools_SPEARFISH,Produced_Pools_SPEARFISH/MADISON,Produced_Pools_THREE FORKS,Produced_Pools_TYLER
33007017990000,20687,65180,7,2737560,298,286,9179,8307,37.4,1968193,214,32,11508,9179,24219.0,26090,20837.0,16,47.21102881660382,-103.10531141125394,126090.0,2013,11,8,2013,10,26,2013,8,19,0,1,98,143,36,58,1088,194,0,30,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014210000,19352,39087,3,1641654,164,9994,9994,6940,45.0,3239600,324,1,9358,9994,77108.0,17369,19352.0,10,48.60553764875794,-102.5385340234053,117369.0,2010,2,20,2010,2,10,2009,12,10,0,1,92,159,35,32,841,3735,2,37,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014430000,18555,74564,8,3131688,340,9206,9206,8027,40.9,5422989,589,1,9349,9206,69928.0,17646,18555.0,1,48.71966052415564,-102.64168875185663,117646.0,2011,6,5,2011,5,19,2010,11,25,0,1,93,160,35,57,2302,546,2,6,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014440000,13435,22665,4,951956,206,4611,4611,0,0.0,2010000,435,1,8824,4611,78875.0,17699,13507.0,32,48.63411228342879,-102.32192910247942,117699.0,2009,8,15,2009,8,14,2009,6,6,0,1,90,160,36,15,1046,2845,2,37,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014530000,18864,19051,2,800142,84,9438,9438,8799,0.0,903137,95,1,9426,9438,27446.0,17941,18864.0,20,48.75044542760061,-102.90939398616362,117941.0,2009,4,22,2009,4,22,2009,2,17,0,1,94,161,57,97,2521,2430,2,38,299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014590000,18424,37300,4,1566600,179,8711,8711,5468,40.0,2014071,231,1,9713,8711,119213.0,18084,18790.0,7,48.6179665381993,-102.88152929968099,118084.0,2009,10,5,2009,10,2,2009,7,12,0,1,94,159,38,63,2884,1737,2,2,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014600000,18697,33130,3,1391460,152,9123,9123,6689,43.0,1824135,199,1,9574,9123,120594.0,18099,18697.0,32,48.64692522463189,-102.85884286277506,118099.0,2009,8,11,2009,8,6,2009,5,19,0,1,94,160,38,63,3079,1831,2,31,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014630000,13720,28225,5,1185450,216,5480,5480,6056,0.0,2800334,511,1,8240,5480,40844.0,18219,13770.0,9,48.692040109053295,-102.29973575277587,118219.0,2009,12,5,2009,10,13,2009,9,19,0,1,90,160,36,15,1385,3895,2,37,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014640000,12100,21750,5,913500,244,3735,3735,0,0.0,360000,96,1,8365,3735,17068.0,18235,12100.0,26,48.747863641319725,-102.44536585799531,118235.0,2009,11,20,2009,11,20,2009,9,26,0,1,91,161,37,72,823,1931,2,30,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014660000,18635,45564,5,1913688,215,8876,8876,6055,48.4,1998380,225,1,9759,8876,76194.0,18265,18635.0,8,48.61795075951173,-102.85914814722156,118265.0,2009,12,23,2009,12,18,2009,10,13,0,1,94,159,38,63,2349,1741,2,31,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014670000,18763,40063,4,1682646,182,9212,9212,7635,45.0,1580296,171,1,9551,9212,49655.0,18293,18763.0,31,48.64692701440973,-102.88015116924551,118293.0,2010,3,10,2010,3,7,2009,12,3,0,1,94,160,38,63,2043,1827,2,26,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014690000,17381,44656,4,1875552,206,9102,9102,7189,0.0,3964200,435,1,8279,9102,40121.0,18357,17413.0,7,48.878950913577654,-102.6752450678282,118357.0,2014,8,19,2010,5,5,2010,3,12,4,1,92,162,35,57,2388,617,2,2,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014700000,18198,61427,7,2579934,305,8437,8437,8556,44.0,2641710,313,1,9761,8437,69487.0,18375,18198.0,29,48.56172020772461,-102.85895819063072,118375.0,2010,11,9,2010,11,6,2010,8,14,0,1,94,159,38,63,2836,1726,2,44,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014710000,13462,23286,4,978014,206,4745,4745,7000,26.7,2046810,431,1,8717,4745,30893.0,18389,13575.0,16,48.6775145528531,-102.43573405469776,118389.0,2010,5,11,2010,3,17,2009,11,24,0,1,91,160,36,15,2927,1749,2,43,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014720000,13800,24,0,1027,0,5550,5550,7000,25.0,2361450,425,1,8250,5550,34256.0,18394,13800.0,16,48.69048713029388,-102.31956923468066,118394.0,2010,7,3,2010,5,5,2010,4,15,0,1,90,160,36,15,1885,1798,2,31,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014730000,19000,49022,5,2058924,211,9735,9735,6921,39.8,4049650,415,1,9265,9735,53570.0,18410,19010.0,5,48.61941126204725,-102.58296393249334,118410.0,2010,5,23,2010,5,11,2010,1,10,0,1,92,159,35,57,190,3773,2,37,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014750000,14093,21411,3,899269,159,5643,5643,7244,33.9,1857540,329,1,8450,5643,38998.0,18476,14143.0,12,48.69180361868017,-102.36463137412869,118476.0,2010,3,10,2010,3,21,2010,1,3,0,1,91,160,36,15,1037,674,2,37,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014780000,13655,30428,6,1277976,271,4711,4711,3487,81.7,634960,134,1,8944,4711,25939.0,18483,13665.0,18,48.60266246884179,-102.36266992529934,118483.0,2010,3,5,2010,2,26,2009,12,18,0,1,90,159,37,72,1566,108,2,2,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014800000,13421,27120,6,1139040,262,4344,4344,0,0.0,2759762,635,1,9077,4344,36277.0,18554,13572.0,20,48.5874485468086,-102.34152935229736,118554.0,2010,5,28,2010,5,22,2010,1,21,0,1,90,159,18,29,1568,2014,2,31,321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014820000,18676,61643,6,2589006,270,9587,9587,8401,35.0,4464678,465,1,9089,9587,74064.0,18593,18676.0,35,48.63400666628892,-102.52925649629515,118593.0,2012,6,15,2012,5,24,2012,3,24,0,1,92,160,35,57,840,3781,2,38,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014840000,13612,14876,2,624815,123,5042,5042,4910,28.1,2009400,398,1,8570,5042,50805.0,18608,13640.0,36,48.721042491791344,-102.41883720143059,118608.0,2010,5,5,2010,4,17,2010,2,1,0,1,91,161,42,15,1233,3419,2,37,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014850000,19464,58626,6,2462292,254,9669,9669,7595,36.9,5031842,520,1,9795,9669,77915.0,18657,18520.0,31,48.63392978883299,-102.61852851187105,118657.0,2010,8,29,2010,8,17,2010,5,11,0,1,92,160,35,57,984,3780,2,38,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014860000,13755,32722,7,1374324,312,4401,4401,9129,23.0,2065830,469,1,9354,4401,29647.0,18684,14095.0,19,48.5772452774329,-102.34359624004145,118684.0,2011,9,15,2011,9,12,2011,2,17,0,1,90,159,18,29,1568,215,2,37,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014940000,18555,61743,6,2593206,278,9300,9300,0,0.0,3828158,411,1,9255,9300,61974.0,18862,18950.0,25,48.561305298272465,-102.36542907024807,118862.0,2010,9,20,2010,9,16,2010,6,18,0,1,91,159,18,29,2966,3751,2,37,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014970000,17410,21246,2,892332,95,9353,9353,11465,0.0,466993,49,1,8057,9353,29905.0,18945,17410.0,19,48.92429361523889,-102.92893847484314,118945.0,2010,8,7,2010,7,9,2010,5,1,0,1,94,163,22,40,163,1925,2,38,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013014980000,17944,53161,6,2232762,265,8403,8403,5096,22.0,3564593,424,1,9541,8403,74059.0,18961,18158.0,30,48.57303111412674,-102.36058150142986,118961.0,2011,11,1,2011,10,28,2011,3,11,0,1,90,159,18,29,1568,3499,2,9,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015020000,14290,33844,6,1421448,256,5534,5534,5679,26.8,2541700,459,1,8756,5534,32330.0,19067,14287.0,3,48.719529127698095,-102.42765837333431,119067.0,2011,2,10,2010,12,5,2010,9,29,0,1,91,160,36,15,827,2696,2,31,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015030000,17856,20103,2,844326,94,8970,8970,5781,22.8,169510,18,1,8886,8970,31202.0,19098,17856.0,23,48.83708966951637,-102.84181197344992,219098.0,2010,9,28,2010,9,25,2010,7,22,0,1,94,162,22,40,164,2351,2,38,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015040000,18417,41532,4,1744344,189,9197,9197,7929,30.4,3119005,339,1,9220,9197,82354.0,19101,18417.0,29,48.748652391922796,-102.63854081786378,119101.0,2010,10,20,2010,10,14,2010,7,10,0,1,92,161,35,73,1235,2555,2,25,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015080000,19125,78109,8,3280578,350,9357,9357,9150,44.0,3265216,348,1,9768,9357,81266.0,19224,19125.0,33,48.63400305991337,-102.83628630241571,119224.0,2010,11,26,2010,11,23,2010,8,20,0,1,94,160,38,63,1100,1832,2,38,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015090000,13642,19631,3,824502,145,5668,5668,5550,36.6,1776027,313,1,7974,5668,40874.0,19245,13670.0,7,48.778856681313144,-102.3933262451322,119245.0,2011,4,25,2011,4,7,2010,8,24,0,1,90,161,12,18,1783,3883,2,37,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015100000,12512,23551,4,989151,189,5226,5226,5957,36.7,2155300,412,1,7286,5226,36772.0,19276,12663.0,34,48.981844277700866,-102.33198285955072,119276.0,2010,10,20,2010,10,8,2010,7,27,0,1,90,164,12,18,2829,3834,2,37,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015110000,17708,18951,1,795942,78,564,10157,6406,25.8,1170842,115,18,7551,10157,16283.0,19347,17726.0,2,48.980497069536234,-102.70169445894236,119347.0,2012,7,18,2012,6,20,2010,9,4,0,1,93,163,22,40,165,55,2,2,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015120000,14026,46506,8,1953252,363,5376,5376,7250,28.0,2406830,447,1,8650,5376,28145.0,19349,14026.0,19,48.675880866711466,-102.36185387428681,119349.0,2011,4,21,2011,4,11,2010,9,6,0,1,90,160,36,15,2311,1924,2,31,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015130000,14673,31967,5,1342614,233,5740,5740,4586,29.9,2531960,441,1,8933,5740,32190.0,19363,14673.0,9,48.691361572387144,-102.42960702701612,119363.0,2011,1,17,2010,12,12,2010,10,7,0,1,91,160,36,15,2071,3895,2,37,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015140000,12990,19241,4,808122,182,4432,4432,6536,25.4,1837653,414,1,8558,4432,47797.0,19371,13005.0,31,48.734121800394185,-102.41213453369177,119371.0,2011,5,8,2011,5,7,2010,9,2,0,1,90,161,42,66,1232,596,2,31,281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015150000,12546,22709,5,953778,229,4163,4163,6428,27.1,1775810,426,1,8383,4163,27104.0,19383,12559.0,25,48.735453461475785,-102.4193396704592,119383.0,2011,5,21,2011,5,20,2010,10,10,0,1,91,161,42,66,1232,3387,2,37,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015160000,14210,56828,10,2386776,458,5203,5203,4720,25.2,3088300,593,1,9007,5203,45722.0,19440,14300.0,31,48.634095712133416,-102.34373459785972,119440.0,2011,8,18,2011,4,17,2010,11,9,0,1,90,160,36,15,2813,2743,2,37,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015170000,13172,22672,5,952224,219,4333,4333,6042,24.9,1712201,395,1,8839,4333,43400.0,19465,13178.0,36,48.54712317317294,-102.23864696830549,119465.0,2011,5,29,2011,5,21,2010,11,4,0,1,90,159,12,18,2335,3836,2,37,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015180000,13204,25789,6,1083138,254,4263,4263,5933,31.3,2016917,473,1,8941,4263,45168.0,19479,13505.0,35,48.721653951762505,-102.44267682865036,119479.0,2011,9,1,2011,7,23,2010,12,17,0,1,91,161,18,66,570,43,2,43,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015190000,18461,62598,7,2629116,299,8775,8775,8557,39.7,2864740,326,1,9686,8775,92800.0,19480,18803.0,5,48.61983153243146,-102.86148590094686,119480.0,2011,9,4,2011,8,27,2011,3,26,0,1,94,159,38,63,3079,1733,2,44,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015200000,18508,69188,7,2905896,324,8963,8963,7213,38.7,2760986,308,1,9545,8963,117933.0,19496,18514.0,18,48.5910097868851,-102.88247094294209,119496.0,2011,9,14,2011,9,6,2011,5,29,0,1,94,159,38,63,2884,1723,2,6,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015260000,17568,53103,6,2230326,268,286,8303,4955,25.6,3996138,481,29,9265,8303,67448.0,19700,17840.0,34,48.548442638489504,-102.29215743591558,119700.0,2012,1,17,2011,12,11,2011,8,25,0,1,90,159,18,29,1568,2233,2,38,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015270000,11810,13170,3,553140,130,4250,4250,5859,21.7,1399748,329,1,7560,4250,30579.0,19746,11835.0,26,48.835739068943575,-102.31920843305001,119746.0,2011,5,15,2011,4,13,2011,2,19,0,1,90,162,12,18,2210,2642,2,26,229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015300000,18654,18002,2,756084,90,8365,8365,7827,38.0,3488337,417,1,10289,8365,86431.0,19773,18975.0,17,48.59052524142411,-102.8571819479458,119773.0,2011,5,5,2011,5,13,2011,1,4,0,1,94,159,38,63,2350,1722,2,38,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015310000,19420,64163,6,2694846,293,367,9175,8928,38.5,2874767,313,25,10245,9175,70690.0,19774,19520.0,34,48.54719649535098,-102.81402015366324,119774.0,2012,10,1,2012,9,24,2012,6,29,0,1,94,159,38,63,2620,1730,2,38,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015360000,13203,67187,14,2821854,598,4716,4716,6727,43.9,2903340,615,1,8487,4716,62612.0,20032,13466.0,17,48.677629734570814,-102.32172912724974,120032.0,2011,8,18,2011,8,12,2010,12,24,0,1,90,160,36,58,1569,1812,2,37,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015370000,18257,64758,7,2719836,300,238,9060,7077,24.4,4267169,470,38,9197,9060,84002.0,20076,18499.0,11,48.60496308120778,-102.40108123884244,120076.0,2012,3,14,2012,2,21,2011,11,21,0,1,91,159,18,29,2966,1165,2,38,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015380000,12477,19872,5,834624,216,3851,3851,6302,26.0,1686920,438,1,8626,3851,35103.0,20110,12520.0,23,48.7632576623766,-102.44272885919365,120110.0,2011,10,19,2011,8,28,2010,12,22,0,1,91,161,42,66,1232,3213,2,30,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015390000,18073,54799,6,2301558,260,238,8827,7347,27.2,3808254,431,37,9246,8827,85355.0,20126,18335.0,29,48.5742859087781,-102.33619442683089,120126.0,2012,3,27,2012,3,6,2011,12,2,0,1,90,159,18,29,1568,1915,2,26,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015410000,13825,53994,10,2267748,441,5132,5132,5373,31.7,3104100,604,1,8693,5132,25444.0,20196,13927.0,18,48.677354112391775,-102.34397935806341,120196.0,2011,8,17,2011,5,25,2011,1,14,0,1,90,160,36,58,2705,1813,2,37,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015430000,14122,478,0,20112,4,4682,4682,5939,39.9,2875900,614,1,9440,4682,31672.0,20237,14270.0,15,48.690564161719806,-102.42736751633531,120237.0,2011,7,1,2011,6,15,2011,3,14,0,1,91,160,36,58,2818,1823,2,31,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015440000,11985,19108,4,802536,193,4147,4147,4888,24.4,1696800,409,1,7838,4147,30187.0,20268,12520.0,25,48.83572182920796,-102.42136855341988,120268.0,2011,11,12,2011,8,31,2011,1,31,0,1,91,162,42,66,1081,2758,2,30,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015450000,17066,63072,8,2649024,361,7320,7320,8074,35.6,3162530,432,1,9746,7320,69342.0,20310,18840.0,28,48.66109308901174,-102.8385285431888,120310.0,2011,10,30,2011,10,15,2011,8,2,0,1,94,160,38,63,1100,1826,2,31,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015470000,13943,58399,11,2452758,463,5289,5289,8583,45.5,2487740,470,1,8654,5289,34412.0,20317,14113.0,11,48.69209150448494,-102.38686662084491,120317.0,2011,7,30,2011,7,26,2011,2,15,0,1,91,160,36,58,2818,1820,2,37,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015500000,13653,19640,4,824920,168,4908,4908,7131,29.4,1114677,227,1,8745,4908,24162.0,20364,13772.0,6,48.70641385092412,-102.3438261355268,120364.0,2011,11,9,2011,11,9,2011,7,15,0,1,90,160,36,58,1468,1817,2,37,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015530000,13731,60048,9,2522016,403,6246,6246,5526,52.7,2790110,446,1,7485,6246,22108.0,20389,13758.0,4,48.706734469699036,-102.43346473867236,120389.0,2011,9,26,2011,9,15,2011,5,7,0,1,91,160,36,58,2818,1824,2,37,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015580000,13592,25158,4,1056636,198,5318,5318,6500,20.0,1681417,316,1,8274,5318,40031.0,20527,13640.0,33,48.72096917634195,-102.35282995929464,120527.0,2011,8,29,2011,8,9,2011,5,18,0,1,90,161,12,18,1468,3866,2,37,281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015600000,19135,59774,6,2510508,263,9542,9542,5690,31.0,3526935,369,1,9593,9542,61478.0,20648,19135.0,21,48.66315745976652,-102.83402461930099,120648.0,2011,11,1,2011,10,1,2011,7,25,0,1,94,160,9,16,1220,246,2,38,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015610000,13600,46628,10,1958376,457,4283,4283,6501,49.0,2791860,651,1,9317,4283,44720.0,20657,14368.0,11,48.69203666635929,-102.38686247784821,120657.0,2011,8,5,2011,7,27,2011,4,1,0,1,91,160,36,58,2229,1821,2,37,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015620000,15712,36614,5,1537788,238,307,6459,6399,26.8,4999386,774,21,9253,6459,45502.0,20662,15891.0,26,48.568689058456,-102.40088780941522,120662.0,2012,2,10,2012,1,14,2011,8,8,0,1,91,159,18,29,2966,2307,2,36,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015630000,16169,43056,6,1808352,266,282,6785,6840,26.4,3206697,472,24,9384,6785,90633.0,20663,16458.0,26,48.568689058456,-102.40130107132678,120663.0,2012,2,4,2011,1,22,2011,8,10,0,1,91,159,18,29,2966,2201,2,36,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015660000,13495,65638,14,2756802,616,4471,4471,7159,46.7,2794770,625,1,9024,4471,55499.0,20722,13575.0,34,48.635973964213065,-102.2785656685178,120722.0,2011,11,4,2011,11,2,2011,8,11,0,1,90,160,36,58,107,1816,2,37,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015670000,15417,33687,5,1414854,218,249,6477,4883,26.2,2828786,436,26,8940,6477,52310.0,20726,15498.0,12,48.60984046167685,-102.36870000509032,120726.0,2012,10,11,2012,8,29,2012,5,24,0,1,91,159,18,29,2966,1902,2,27,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015680000,16613,42775,5,1796550,233,248,7689,7165,26.5,3367183,437,31,8924,7689,69761.0,20727,16676.0,12,48.60983928213497,-102.36911363110615,120727.0,2012,10,2,2012,8,29,2012,6,1,0,1,91,159,18,29,2966,2120,2,27,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015710000,13244,62617,15,2629914,636,4130,4130,6896,48.0,2753370,666,1,9114,4130,43608.0,20743,13864.0,8,48.702524554145526,-102.47097720008756,120743.0,2011,8,11,2011,8,5,2011,5,14,0,1,91,160,36,58,977,1825,2,31,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015720000,14109,63505,12,2667210,507,5254,5254,7355,35.5,2834118,539,1,8855,5254,35648.0,20779,14250.0,14,48.68875560053311,-102.40635012661168,120779.0,2011,9,18,2011,8,25,2011,7,5,0,1,91,160,36,58,1291,1822,2,31,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015730000,19064,59500,6,2499000,273,365,9146,8262,37.1,2841107,310,25,9918,9146,37390.0,20859,19215.0,4,48.63244194837896,-102.83703016990944,120859.0,2012,8,8,2012,8,1,2012,5,11,0,1,94,159,38,63,476,1731,2,14,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015740000,14925,67789,12,2847138,535,5312,5312,5187,40.5,912126,171,1,9613,5312,17635.0,20865,15126.0,4,48.70672038523814,-102.43338194935578,120865.0,2011,9,29,2011,9,19,2011,6,7,0,1,91,160,36,58,2228,1819,2,37,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015780000,19325,61238,6,2571996,262,326,9799,6708,31.0,3451905,352,30,9526,9799,78098.0,21026,19325.0,20,48.66273680736071,-102.84861801990559,121026.0,2012,3,15,2012,2,11,2011,12,30,0,1,94,160,9,16,1965,236,2,43,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015790000,18150,27293,2,1146306,124,354,9223,6597,27.0,2000200,216,26,8927,9223,56461.0,21050,18150.0,18,48.76459013504238,-102.66444707891986,121050.0,2012,2,29,2011,12,6,2011,8,6,0,1,92,161,35,73,460,1895,2,43,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015800000,18800,29659,3,1245678,126,378,9852,6684,27.1,2013600,204,26,8948,9852,38052.0,21051,18800.0,18,48.764453092331884,-102.66444803126673,121051.0,2012,2,11,2011,12,4,2011,9,11,0,1,92,161,35,73,2699,1918,2,43,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015830000,14240,63062,11,2648604,490,5398,5398,5760,40.8,2636660,488,1,8842,5398,25970.0,21089,14432.0,33,48.646918325535296,-102.3185915440845,121089.0,2011,11,6,2011,10,31,2011,8,12,0,1,90,160,36,58,2720,1815,2,31,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015870000,18850,63382,6,2662044,273,9719,9719,9448,39.7,4335120,446,1,9131,9719,108062.0,21345,18850.0,23,48.66267835619799,-102.65198993771169,221345.0,2012,5,5,2012,4,20,2012,2,12,0,1,93,160,35,57,2494,3803,2,43,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015880000,18556,50083,5,2103486,220,298,9538,9264,27.0,3800553,398,32,9018,9538,45988.0,21355,18556.0,15,48.677350412487925,-102.54265305716524,121355.0,2012,8,31,2012,7,31,2012,6,25,0,1,92,160,35,57,2882,3787,2,37,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015890000,19401,62285,6,2615970,262,331,9952,5940,31.0,3523138,354,30,9449,9952,60713.0,21368,19401.0,8,48.69179934412505,-102.85041240770857,121368.0,2012,3,7,2012,1,29,2011,12,5,0,1,94,160,9,16,2224,416,2,43,322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015900000,11516,57963,17,2434447,752,3236,3236,7042,35.9,2625619,811,1,8280,3236,43977.0,21423,13230.0,4,48.61963642644169,-102.30046683866308,121423.0,2011,11,25,2011,11,16,2011,9,14,0,1,90,159,36,58,844,1719,2,37,321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015910000,18004,50376,5,2115792,239,232,8820,6423,25.7,3623554,410,38,9184,8820,76689.0,21430,18044.0,33,48.548235399017365,-102.31501593156122,121430.0,2012,3,20,2012,3,15,2012,1,3,0,1,90,159,18,29,1568,2481,2,38,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015920000,13782,54489,11,2288540,499,4585,4585,8527,45.4,2375413,518,1,9197,4585,53531.0,21448,13900.0,5,48.620976187974385,-102.32249141538328,121448.0,2011,12,3,2011,11,23,2011,9,19,0,1,90,159,36,58,2055,1720,2,37,321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015940000,18149,35110,3,1474620,156,234,9399,6630,25.2,1985900,211,40,8750,9399,49723.0,21500,18149.0,17,48.7775605623246,-102.64352310839355,121500.0,2012,10,16,2012,9,2,2012,6,10,0,1,92,161,35,73,2719,1855,2,30,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015950000,18564,20832,2,874944,88,246,9841,6734,20.3,996601,101,40,8723,9841,21509.0,21501,18564.0,17,48.77769760678832,-102.64352310839355,121501.0,2012,10,31,2012,9,3,2012,6,7,0,1,92,161,35,73,2169,3876,2,30,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015960000,12796,48559,11,2039478,486,279,4190,9544,34.8,2260338,539,15,8606,4190,33838.0,21531,12952.0,30,48.64934013307229,-102.34610818465971,121531.0,2012,3,1,2012,2,20,2011,10,20,0,1,90,160,36,58,2150,1814,2,37,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015980000,19085,59089,6,2481738,256,322,9674,6250,31.0,3489258,360,30,9411,9674,63697.0,21572,19085.0,9,48.69218049927807,-102.83409266901664,121572.0,2012,5,5,2012,3,9,2012,1,13,0,1,94,160,9,16,1852,420,2,38,322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013015990000,12830,52846,12,2219532,506,208,4386,6383,45.8,2196001,500,21,8444,4386,35610.0,21619,12975.0,7,48.69245420136411,-102.3463449273758,121619.0,2012,3,5,2012,2,28,2011,12,7,0,1,90,160,36,58,2705,1818,2,37,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013016010000,11973,24600,5,1033200,216,238,4763,6878,22.3,1933000,405,20,7210,4763,44158.0,21637,12390.0,34,48.98221722207154,-102.46988425855827,121637.0,2012,4,22,2012,2,22,2011,11,19,0,1,91,164,12,18,483,2682,2,38,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
