api,cum_gor_180,cum_gor_30,cum_gor_365,cum_gor_545,cum_gor_730,cum_gor_90,cum_oil_180,cum_oil_30,cum_oil_365,cum_oil_545,cum_oil_730,cum_oil_90,cum_water_180,cum_water_30,cum_water_365,cum_water_545,cum_water_730,cum_water_90,cum_wc_180,cum_wc_30,cum_wc_365,cum_wc_545,cum_wc_730,cum_wc_90
33023005540000,795.615,1033.23,876.109,925.742,989.104,798.438,15050.0,2622.0,21460.0,26363.0,30745.0,8763.0,22123.0,8243.0,27631.0,32878.0,36341.0,14935.0,59.514,75.867,56.285,55.499,54.171,63.022
33023005570000,871.984,1159.605,1001.468,935.342,908.357,850.349,12613.0,3172.0,17979.0,22221.0,25283.0,8201.0,15863.0,4482.0,23612.0,29154.0,32673.0,10708.0,55.707,58.558,56.772,56.747,56.376,56.629
33023005600000,832.061,448.047,836.867,871.042,921.087,706.714,35307.0,7702.0,79363.0,102516.0,126096.0,20359.0,50228.0,6470.0,95003.0,137857.0,194463.0,22753.0,58.722,45.653,54.485,57.351,60.664,52.776
33023005610000,876.774,815.054,786.928,760.313,733.804,888.639,41033.0,11287.0,70859.0,103369.0,131001.0,28657.0,29510.0,12733.0,49310.0,68713.0,113631.0,21285.0,41.833,53.01,41.034,39.93,46.45,42.619
33023005620000,1016.597,1046.089,1041.073,1046.233,1206.618,955.321,68600.0,15519.0,100483.0,129903.0,152988.0,40177.0,44381.0,18165.0,58297.0,68768.0,79514.0,31521.0,39.282,53.928,36.716,34.614,34.199,43.964
33023005630000,773.525,731.923,1156.884,1106.861,1068.732,673.149,11383.0,2584.0,17670.0,22169.0,27002.0,6232.0,28763.0,9275.0,46521.0,61511.0,77009.0,17537.0,71.646,78.211,72.473,73.507,74.039,73.781
33023005640000,545.838,701.396,536.752,579.61,599.603,611.36,41819.0,6803.0,74333.0,100514.0,122930.0,21760.0,31626.0,10481.0,46071.0,57344.0,66543.0,21650.0,43.061,60.64,38.264,36.326,35.12,49.873
33023005650000,1167.606,1135.445,1198.45,1243.565,1278.256,1110.948,58359.0,17351.0,81687.0,100851.0,116902.0,40730.0,34901.0,14608.0,45427.0,53920.0,61157.0,26252.0,37.423,45.709,35.737,34.839,34.346,39.193
33023005660000,378.2,73.986,451.555,505.573,547.184,301.283,60966.0,9174.0,100120.0,132165.0,159791.0,35074.0,48909.0,20123.0,65502.0,78095.0,91845.0,36379.0,44.513,68.686,39.549,37.142,36.499,50.913
33023005690000,1390.334,995.179,1910.177,1881.078,1792.897,1128.813,31366.0,7274.0,42481.0,48486.0,55516.0,21174.0,36667.0,13401.0,52523.0,60223.0,67502.0,25801.0,53.896,64.817,55.285,55.398,54.872,54.925
33023005700000,,346.976,,,,,36525.0,11221.0,55718.0,70954.0,80272.0,23572.0,34535.0,21338.0,47795.0,53165.0,60094.0,28139.0,48.6,65.536,46.173,42.834,42.812,54.416
33023005710000,1071.396,643.722,1385.448,1338.28,1321.814,868.008,48435.0,11898.0,75040.0,91845.0,104372.0,27480.0,40892.0,4626.0,77228.0,97090.0,113482.0,18662.0,45.778,27.996,50.718,51.388,52.091,40.445
33023005730000,1068.502,1678.862,1317.967,1252.544,1312.191,1062.025,40831.0,492.0,66566.0,84184.0,98795.0,19304.0,61893.0,4006.0,94709.0,114202.0,131565.0,37440.0,60.252,89.062,58.725,57.566,57.113,65.981
33023005740000,1116.504,993.511,1334.696,1300.817,1323.802,968.695,83263.0,20755.0,121784.0,146747.0,167447.0,49447.0,53309.0,28475.0,71562.0,81382.0,89535.0,41094.0,39.034,57.841,37.012,35.674,34.841,45.387
33023005750000,1269.061,1441.3,1503.363,1565.335,1598.903,1192.011,27013.0,7006.0,39483.0,48126.0,55813.0,17575.0,39995.0,15422.0,56322.0,67004.0,77158.0,28122.0,59.687,68.762,58.788,58.199,58.026,61.54
33023005760000,988.686,896.849,1135.132,1388.269,1532.863,907.96,48750.0,13204.0,72510.0,85577.0,93571.0,29619.0,52244.0,22355.0,70488.0,82562.0,92053.0,36361.0,51.73,62.867,49.293,49.103,49.591,55.109
33023005770000,1202.487,1079.366,1157.609,1306.24,1402.168,996.514,33263.0,6492.0,48919.0,61155.0,71996.0,19842.0,56735.0,23788.0,71900.0,85112.0,95430.0,40730.0,63.04,78.56,59.511,58.189,56.998,67.242
33023005780000,1035.704,359.778,1043.672,1020.963,1012.714,555.038,16564.0,2240.0,28439.0,36156.0,41649.0,10248.0,28740.0,14340.0,41534.0,50058.0,56464.0,22472.0,63.438,86.49,59.357,58.062,57.55,68.68
33023005790000,1098.104,1030.326,1111.378,1177.644,1203.632,1026.598,46679.0,10387.0,71262.0,87028.0,100827.0,29782.0,55342.0,21973.0,75411.0,87768.0,97099.0,40595.0,54.246,67.902,51.414,50.212,49.058,57.682
33023005800000,1337.265,1036.949,1382.794,1537.634,1585.836,1141.32,40572.0,12233.0,55895.0,68011.0,76799.0,28594.0,51962.0,26427.0,64765.0,78349.0,87197.0,40146.0,56.154,68.357,53.676,53.532,53.17,58.403
33023005810000,778.349,55.169,775.034,,,514.842,25385.0,1912.0,48153.0,,,13285.0,25781.0,8702.0,45165.0,63664.0,77712.0,17063.0,50.387,81.986,48.399,,,56.224
33023005830000,454.86,195.718,566.442,624.18,653.867,355.1,57383.0,10502.0,91346.0,116623.0,137635.0,36218.0,48627.0,15053.0,66882.0,79351.0,88557.0,35869.0,45.87,58.904,42.269,40.491,39.151,49.758
33023005840000,1170.015,976.901,1218.114,1246.867,1272.166,985.813,58534.0,13514.0,86557.0,106174.0,121139.0,36300.0,48186.0,20189.0,65128.0,76025.0,84419.0,34367.0,45.152,59.903,42.936,41.726,41.068,48.632
33023005860000,897.909,977.663,825.497,,,734.984,24150.0,3307.0,40734.0,,,11871.0,44515.0,20569.0,62795.0,77892.0,90413.0,31004.0,64.829,86.149,60.655,,,72.313
33023005880000,,,0.0,,,,0.0,0.0,364.0,,,0.0,1323.0,250.0,2511.0,,,758.0,100.0,100.0,87.339,,,100.0
33023005900000,,,,,,,,0.0,,,,0.0,,2908.0,,,,3239.0,,100.0,,,,100.0
33023005910000,400.593,391.309,514.614,558.698,558.9,355.732,28700.0,3943.0,46865.0,58513.0,68190.0,14196.0,58418.0,15946.0,84633.0,101642.0,115637.0,36100.0,67.056,80.175,64.361,63.465,62.905,71.775
33023005920000,703.405,425.647,797.549,843.411,877.656,787.125,33084.0,8153.0,52202.0,64095.0,73242.0,21807.0,26899.0,6781.0,42801.0,53303.0,61709.0,17510.0,44.844,45.406,45.052,45.404,45.727,44.535
33023005930000,1047.715,1092.788,1283.987,1270.198,1310.84,1005.874,69621.0,19541.0,108136.0,132529.0,152037.0,36967.0,64542.0,29458.0,91331.0,107164.0,118980.0,44141.0,48.107,60.12,45.788,44.709,43.901,54.422
33023005940000,969.994,1008.133,992.429,1049.358,1122.706,967.819,46991.0,11419.0,78696.0,99263.0,115308.0,26948.0,65598.0,34052.0,89013.0,105143.0,114671.0,49636.0,58.263,74.887,53.076,51.438,49.862,64.812
33023005950000,1222.889,1002.431,1437.096,1436.495,1771.988,963.314,33314.0,7756.0,47458.0,58285.0,66308.0,19825.0,59339.0,27172.0,79195.0,92850.0,108837.0,42450.0,64.044,77.794,62.529,61.435,62.141,68.165
33023005960000,1294.949,1205.986,1316.668,1375.938,1446.507,1183.315,49650.0,12597.0,70627.0,86420.0,98418.0,30707.0,47095.0,17984.0,64307.0,76868.0,89051.0,31151.0,48.68,58.808,47.658,47.075,47.502,50.359
33023005970000,1253.637,1168.959,1467.186,1901.235,1960.986,1045.224,39743.0,8798.0,58709.0,68453.0,75922.0,25086.0,46328.0,11684.0,68827.0,87565.0,102032.0,29162.0,53.825,57.045,53.967,56.125,57.336,53.757
33023005980000,542.435,181.785,597.058,617.303,651.252,305.354,19181.0,3713.0,31294.0,38807.0,44843.0,10681.0,29160.0,7466.0,44139.0,55086.0,64545.0,18165.0,60.321,66.786,58.514,58.669,59.006,62.972
33023005990000,789.495,891.11,761.539,916.626,1086.752,815.244,32319.0,6776.0,50845.0,68844.0,81242.0,17909.0,55125.0,20189.0,82176.0,106505.0,127168.0,35981.0,63.04,74.871,61.777,60.739,61.018,66.767
33023006010000,390.169,89.11,506.345,528.067,587.266,311.962,41356.0,5553.0,70115.0,88611.0,102321.0,21755.0,40902.0,14315.0,57614.0,67476.0,74990.0,28287.0,49.724,72.051,45.106,43.23,42.293,56.527
33023006020000,1083.782,955.184,1253.0,1305.002,1378.377,938.588,36357.0,6880.0,55902.0,67610.0,79370.0,20609.0,49040.0,19325.0,67017.0,77266.0,88349.0,34539.0,57.426,73.745,54.521,53.333,52.677,62.63
33023006030000,754.634,1006.456,967.942,995.371,1109.697,832.907,62901.0,16619.0,111442.0,156675.0,184088.0,42761.0,49427.0,21727.0,72508.0,89319.0,101730.0,38662.0,44.002,56.66,39.417,36.309,35.593,47.483
33023006040000,727.016,0.0,856.775,877.393,897.431,536.786,59891.0,12521.0,89588.0,104898.0,121343.0,33181.0,45295.0,2434.0,69829.0,87810.0,108064.0,19974.0,43.062,16.275,43.803,45.566,47.106,37.577
33023006050000,599.197,351.827,667.974,706.373,725.478,495.603,23585.0,4488.0,37485.0,47317.0,53240.0,13058.0,49398.0,20237.0,73268.0,92166.0,105214.0,33845.0,67.684,81.848,66.154,66.077,66.4,72.16
33023006060000,984.778,1130.912,1097.397,1131.871,1131.64,992.544,50621.0,10881.0,75331.0,90217.0,100997.0,29620.0,71294.0,29024.0,93992.0,106819.0,115158.0,52782.0,58.478,72.733,55.51,54.213,53.276,64.054
33023006070000,1153.826,981.369,1378.42,1376.057,1378.446,948.831,28969.0,7683.0,40113.0,47388.0,52864.0,19891.0,38642.0,14789.0,53416.0,62187.0,65703.0,27073.0,57.153,65.811,57.112,56.753,55.414,57.646
33023006080000,421.169,116.189,551.605,649.188,796.77,237.301,11762.0,2469.0,20265.0,26200.0,30409.0,7027.0,26841.0,8113.0,47444.0,63869.0,77413.0,16997.0,69.531,76.668,70.07,70.911,71.797,70.75
33023006090000,966.399,915.637,1402.222,1392.553,1426.513,847.627,61182.0,15313.0,91884.0,106650.0,120949.0,35841.0,65007.0,18151.0,77543.0,86515.0,94543.0,29253.0,51.516,54.24,45.768,44.788,43.873,44.94
33023006100000,949.867,912.676,1149.932,1195.059,1380.181,848.845,54817.0,15555.0,81570.0,94832.0,108030.0,33828.0,46185.0,22337.0,59031.0,66710.0,71430.0,32664.0,45.727,58.949,41.985,41.296,39.803,49.125
33023006110000,953.532,939.382,1245.718,1654.581,1958.484,859.304,61988.0,16128.0,93091.0,113523.0,126885.0,37076.0,55623.0,21445.0,71876.0,90961.0,106582.0,37677.0,47.294,57.076,43.57,44.483,45.652,50.402
33023006120000,869.118,894.435,1292.172,1551.591,1623.574,848.727,51556.0,13123.0,84821.0,101195.0,117429.0,30921.0,51116.0,18966.0,70482.0,83463.0,97538.0,33240.0,49.786,59.104,45.384,45.199,45.373,51.807
33023006130000,596.418,167.285,,,,191.92,18858.0,1772.0,39959.0,57180.0,68739.0,7797.0,59072.0,3213.0,112651.0,158311.0,198787.0,25829.0,75.801,64.453,73.816,73.465,74.306,76.813
33023006140000,1434.855,1062.061,1391.762,1623.361,1669.592,1237.299,58075.0,19362.0,79252.0,92877.0,103716.0,41230.0,37523.0,14185.0,50466.0,60373.0,68774.0,26403.0,39.251,42.284,38.904,39.395,39.871,39.039
33023006150000,401.036,151.656,513.634,572.307,643.861,232.516,18026.0,3109.0,27578.0,33888.0,38374.0,10179.0,27425.0,6122.0,54037.0,66059.0,75796.0,15563.0,60.34,66.32,66.21,66.094,66.389,60.458
33023006160000,308.099,34.15,447.221,503.092,556.01,65.741,41236.0,6121.0,69287.0,87329.0,98687.0,19436.0,37514.0,13806.0,61107.0,79541.0,92762.0,23001.0,47.637,69.283,46.863,47.666,48.453,54.2
33023006180000,864.83,797.778,1076.633,1092.476,1114.24,866.508,33320.0,6788.0,51623.0,67156.0,76695.0,17781.0,54527.0,19049.0,79990.0,99555.0,109179.0,36877.0,62.07,73.728,60.777,59.717,58.738,67.469
33023006190000,741.487,772.592,928.664,1182.385,1342.338,661.256,46586.0,11141.0,70310.0,91198.0,103283.0,31146.0,44349.0,20227.0,60866.0,76709.0,85654.0,34898.0,48.77,64.483,46.4,45.685,45.335,52.841
33023006200000,1484.712,1676.173,1456.392,1467.259,1549.229,1236.087,45482.0,4383.0,68282.0,81724.0,100467.0,27380.0,29057.0,607.0,44534.0,54023.0,66620.0,16740.0,38.982,12.164,39.475,39.797,39.871,37.942
33023006210000,1327.449,1005.082,1545.138,2023.03,2208.063,958.606,42966.0,8423.0,62724.0,72330.0,77753.0,25056.0,38990.0,12066.0,55960.0,68393.0,76519.0,24432.0,47.574,58.89,47.15,48.601,49.6,49.37
